frame	cX	cY	area	minI	maxI	meanI	video
16586	512	25	4.0	119.0	168.0	243.0909090909091	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16583	512	25	4.5	113.0	172.0	243.36363636363637	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16581	512	25	5.0	127.0	175.0	246.41666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16582	512	25	5.0	127.0	175.0	246.41666666666666	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16585	512	25	4.0	119.0	168.0	243.0909090909091	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16584	512	25	4.0	125.0	169.0	247.0909090909091	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16587	512	25	4.0	119.0	168.0	243.0909090909091	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16593	512	26	1.5	136.0	161.0	246.4	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16592	512	26	1.5	136.0	161.0	246.4	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16591	512	25	4.5	112.0	173.0	235.83333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16590	512	25	6.0	117.0	176.0	231.6923076923077	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16589	512	25	5.0	114.0	176.0	228.58333333333331	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16588	512	26	3.0	112.0	175.0	239.0	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
16607	512	24	2.5	132.0	166.0	250.14285714285714	/home/local/ADS/oakley/labdata/users/McKinley/Panama2025/10Apr25/Experimental/041025PA_experimental_part03.mp4
