frame	brightness	video
843300	53.931504388503086	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
843600	53.67302445023148	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
843900	53.61742669753087	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
844200	53.18606168016976	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
844500	53.10705753279321	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
844800	53.57336540316358	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
845100	53.63575665509259	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
845400	54.16839602623457	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
845700	53.93681520061728	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
846000	53.74177035108025	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
846300	53.77685908564815	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
846600	53.72335238233025	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
846900	53.648280285493826	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
847200	53.53008053626543	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
847500	53.678216386959875	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
847800	53.65456500771605	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
848100	53.82748456790124	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
848400	53.7082282021605	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
848700	53.890392795138894	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
849000	53.54465229552469	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
849300	53.506101224922844	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
849600	53.70578872492284	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
849900	53.85912615740741	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
850200	53.820428964120374	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
850500	53.80158661265432	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
850800	53.91500409915123	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
851100	53.85243007330247	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
851400	53.866521267361115	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
851700	53.80642963927469	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
852000	53.64979528356481	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
852300	53.91648558063272	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
852600	53.74155791859568	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
852900	53.416992669753085	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
853200	53.78263430748457	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
853500	53.990956790123455	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
853800	53.78314332561729	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
854100	54.53605131172839	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
854400	54.29439742476852	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
854700	54.25728057484568	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
855000	54.3157527970679	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
855300	54.419021749614195	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
855600	54.261504629629634	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
855900	54.454517264660495	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
856200	53.977560522762346	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
856500	54.38168981481481	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
856800	54.30282961998457	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
857100	54.23946855709877	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
857400	54.328814139660494	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
857700	54.15306134259259	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
858000	54.18861472800926	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
858300	54.43927059220679	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
858600	54.63660083912037	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
858900	54.30878858024691	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
859200	54.283340326003085	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
859500	54.501910686728394	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
859800	54.21007667824074	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
860100	54.58605565200617	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
860400	54.510789207175925	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
860700	54.27439308449074	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
861000	54.453732397762344	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
861300	54.46991054205247	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
861600	54.47364390432099	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
861900	54.26711733217593	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
862200	54.34882378472222	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
862500	54.36873408564815	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
862800	54.43116753472222	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
863100	54.684938512731485	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
863400	54.46708887924383	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
863700	54.408509355709874	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_15.mp4
864000	54.14394217785494	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
864300	54.48230878665124	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
864600	54.392173032407406	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
864900	54.51334538966049	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
865200	54.7385033275463	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
865500	54.54044536072531	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
865800	54.621292920524695	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
866100	54.53802541473765	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
866400	54.77807677469136	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
866700	54.544954668209876	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
867000	55.09982711226852	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
867300	54.92739438657407	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
867600	54.93683304398148	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
867900	54.889621431327164	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
868200	54.89158444251543	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
868500	55.04845076195988	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
868800	55.14252314814815	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
869100	55.16876181520062	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
869400	55.04080825617284	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
869700	54.91310426311728	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
870000	54.87911530671296	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
870300	54.98078125	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
870600	55.20690031828704	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
870900	55.068641251929016	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
871200	55.08108458719136	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
871500	54.930771846064815	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
871800	55.13323736496914	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
872100	55.340425588348765	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
872400	55.08035903742284	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
872700	54.911332947530866	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
873000	55.01366319444445	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
873300	54.9890625	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
873600	54.82007065007716	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
873900	54.7799787808642	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
874200	54.85218195408951	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
874500	54.94980589313272	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
874800	55.19991729359568	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
875100	55.2565574363426	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
875400	54.69049117476852	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
875700	55.38748697916667	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
876000	55.22567877121914	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
876300	55.32594401041667	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
876600	55.51732638888889	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
876900	55.60230155285494	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
877200	55.92372468171296	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
877500	55.79182002314815	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
877800	55.94293475115741	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
878100	56.05581886574074	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
878400	55.82282431520062	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
878700	55.55713999807099	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
879000	55.96581500771605	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
879300	55.6647337962963	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
879600	54.7014932966821	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
879900	56.17457609953704	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
880200	56.16809871720679	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
880500	56.35992380401235	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
880800	55.88479986496914	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
881100	56.30676745756173	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
881400	55.76947699652778	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
881700	55.988715760030864	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
882000	56.45371334876543	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
882300	56.35614414544753	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
882600	56.40362991898148	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
882900	55.232709297839506	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
883200	54.61856312692901	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
883500	56.213110532407406	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
883800	56.034575376157406	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
884100	55.747295042438274	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
884400	56.09092038001543	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
884700	56.129910059799386	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
885000	56.697410783179016	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
885300	56.6934252025463	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
885600	56.642401138117286	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
885900	56.47561173804012	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
886200	56.751479552469135	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
886500	56.666597463348765	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
886800	56.844619984567906	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
887100	57.027801408179016	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
887400	56.57075352044753	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
887700	56.8987979841821	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
888000	56.67140190972222	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
888300	56.865146604938275	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
888600	56.89172116126543	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
888900	56.426156925154324	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
889200	56.88401234567901	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
889500	56.56729431905865	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
889800	57.0749910783179	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
890100	57.173654755015434	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
890400	57.18928433641975	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
890700	57.31700858410494	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
891000	57.32772328317901	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
891300	57.44044005594136	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
891600	57.056168258101856	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
891900	57.378924816743826	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
892200	57.250613184799384	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
892500	57.42768253279321	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
892800	57.300468267746915	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
893100	57.17638744212963	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
893400	57.321816888503086	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
893700	57.40451316550926	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
894000	57.17226634837963	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
894300	57.70377387152778	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
894600	57.38606433256173	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
894900	57.569137972608026	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
895200	57.66202208719136	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
895500	57.95872227044753	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
895800	57.98712360146605	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
896100	57.80207127700618	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
896400	57.918628472222224	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
896700	57.84354383680556	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
897000	58.305445119598765	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
897300	57.717385464891976	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
897600	58.27880762924383	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
897900	57.83016661844136	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
898200	57.71760923032407	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
898500	58.0803392650463	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
898800	58.25823085455247	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
899100	58.08381799768519	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
899400	58.32697579089506	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
899700	58.1586897183642	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
900000	58.3057086709105	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
900300	58.39663773148148	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
900600	58.48833043981482	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
900900	58.33061752507716	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
901200	58.8507120466821	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
901500	58.64191912615741	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
901800	58.19740379050926	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
902100	58.36171947337963	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
902400	58.019049238040125	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
902700	58.49166015625	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
903000	58.33091242283951	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
903300	58.02411000192902	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
903600	57.965025800540126	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
903900	58.097420428240746	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
904200	57.12479552469136	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
904500	58.57868055555556	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
904800	58.22506221064815	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
905100	58.918475597993826	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
905400	58.56015649112654	/Users/oakley/Desktop/VideoAnalysis/PuertoMorelos_13Mar2025_FM_LE_GXU/out_16.mp4
