frame	cX	cY	area	minI	maxI	meanI	video
35199	2499	61	19.0	151.0	186.0	169.03571428571428	/Users/oakley/Downloads/out_11.mp4
35199	784	120	29.5	153.0	249.0	197.025	/Users/oakley/Downloads/out_11.mp4
35200	2496	60	27.0	152.0	255.0	201.39024390243904	/Users/oakley/Downloads/out_11.mp4
35200	783	120	25.0	152.0	255.0	206.02564102564102	/Users/oakley/Downloads/out_11.mp4
35202	2493	60	51.0	153.0	255.0	209.26153846153846	/Users/oakley/Downloads/out_11.mp4
35202	779	119	57.0	152.0	255.0	202.8	/Users/oakley/Downloads/out_11.mp4
35201	2495	60	47.5	151.0	255.0	207.54838709677418	/Users/oakley/Downloads/out_11.mp4
35201	781	121	32.0	151.0	255.0	203.7111111111111	/Users/oakley/Downloads/out_11.mp4
35204	2491	59	52.0	152.0	255.0	207.43939393939394	/Users/oakley/Downloads/out_11.mp4
35204	776	120	60.0	152.0	255.0	201.01333333333335	/Users/oakley/Downloads/out_11.mp4
35203	2492	59	50.5	153.0	255.0	202.09375	/Users/oakley/Downloads/out_11.mp4
35203	777	120	41.5	151.0	255.0	192.05084745762713	/Users/oakley/Downloads/out_11.mp4
35206	2490	60	60.0	151.0	255.0	202.72	/Users/oakley/Downloads/out_11.mp4
35206	775	121	54.0	151.0	255.0	203.74285714285713	/Users/oakley/Downloads/out_11.mp4
35205	2491	60	48.5	151.0	255.0	214.93650793650792	/Users/oakley/Downloads/out_11.mp4
35205	775	120	54.5	154.0	255.0	209.54166666666666	/Users/oakley/Downloads/out_11.mp4
35208	2489	61	48.0	151.0	255.0	207.0	/Users/oakley/Downloads/out_11.mp4
35208	774	122	47.0	153.0	250.0	197.33333333333334	/Users/oakley/Downloads/out_11.mp4
35207	2490	61	50.0	151.0	255.0	211.21875	/Users/oakley/Downloads/out_11.mp4
35207	775	122	46.0	151.0	255.0	194.0	/Users/oakley/Downloads/out_11.mp4
35210	2489	63	64.5	152.0	255.0	216.95000000000002	/Users/oakley/Downloads/out_11.mp4
35210	774	124	59.5	151.0	255.0	199.86666666666667	/Users/oakley/Downloads/out_11.mp4
35209	2490	63	54.0	159.0	255.0	218.2941176470588	/Users/oakley/Downloads/out_11.mp4
35209	774	123	50.0	151.0	243.0	194.21538461538464	/Users/oakley/Downloads/out_11.mp4
35212	2490	66	64.0	152.0	255.0	204.45000000000002	/Users/oakley/Downloads/out_11.mp4
35212	773	126	71.5	152.0	255.0	199.43820224719101	/Users/oakley/Downloads/out_11.mp4
35211	2490	65	62.0	151.0	255.0	196.53846153846152	/Users/oakley/Downloads/out_11.mp4
35211	773	125	58.5	151.0	255.0	199.86842105263156	/Users/oakley/Downloads/out_11.mp4
